sample_id,image_path,mask_path,domain,split,base_image_id,base_group_id,source_specimen_group,view,primary_class,visible_multilabel,severity,global_seed,sample_seed,generator_version,config_sha256,base_sha256,image_sha256,mask_sha256,width,height,defect_pixels,mask_area_ratio_image,roi_inside_ratio,pre_transform_mean_abs_delta,bbox_x,bbox_y,bbox_w,bbox_h,training_use,evaluation_eligible,qc_status,human_verified,parameters_json
syn-v1-450-lead_breakage-0014,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0014.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0014.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,7809250,1791956037,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,80f0341339be6e4ca1ce053b0338017d84096ce0ab3876704fd3c1073da1f345,ecb3512c351e3fd6b3b07d7bcc7f9ed4061f353b0b2c315f0b4af55396a4a28c,512,512,791,0.0030174255,1.0000000000,23.0008163452,287,344,34,28,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1791956037,""geometry"":{""rotation_deg"":-1.388416,""scale"":0.992709,""translate_x"":8.272125,""translate_y"":6.226183},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.2644,""severity"":""mild"",""surface"":""right_lead""}],""photometric"":{""blur_radius"":0.875319,""brightness"":0.989367,""channel_gain_b"":0.97526,""channel_gain_g"":1.036683,""channel_gain_r"":0.963468,""contrast"":1.066867,""noise_sigma"":1.363915,""saturation"":1.017626},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v1-450-lead_breakage-0015,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0015.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0015.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,severe,7809250,2039598600,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,823bbc3c47caca8bb707e7ff3b539f7f67bccf68d0b9620dd69ab06aee03f7f4,7036b2f2deb9934e83bfd1d70de03aac0f4ef35a4c0b16ce62d1e8340259b8ef,512,512,1524,0.0058135986,1.0000000000,24.0592479706,159,335,37,48,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":2039598600,""geometry"":{""rotation_deg"":3.631625,""scale"":1.060544,""translate_x"":8.232726,""translate_y"":6.819222},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.508,""severity"":""severe"",""surface"":""left_lead""}],""photometric"":{""blur_radius"":0.805018,""brightness"":1.01666,""channel_gain_b"":0.997198,""channel_gain_g"":1.00676,""channel_gain_r"":1.010006,""contrast"":0.954689,""noise_sigma"":2.955214,""saturation"":0.934798},""recipe"":[""lead_breakage""],""severity"":""severe""}"
syn-v1-450-lead_breakage-0016,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0016.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0016.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,7809250,228599329,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,3ad72eb768eec4abc0b75fd8b7e2c0297058b3b84b639ec2fc0de4b453775160,3573edaa9893bcf89d47eb9684a20b151b70d30c2154ff50d4478404f82e35de,512,512,1386,0.0052871704,1.0000000000,21.2629070282,307,329,38,43,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":228599329,""geometry"":{""rotation_deg"":3.626202,""scale"":1.072018,""translate_x"":0.224373,""translate_y"":9.682091},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.4207,""severity"":""moderate"",""surface"":""right_lead""}],""photometric"":{""blur_radius"":0.738061,""brightness"":1.00674,""channel_gain_b"":0.976695,""channel_gain_g"":0.97495,""channel_gain_r"":0.96983,""contrast"":1.061899,""noise_sigma"":1.700425,""saturation"":0.978735},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v1-450-lead_breakage-0017,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0017.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0017.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,7809250,1264451222,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,e64859d6298e2e984a2517a094f9c022b3d21994cb9d838f46b81f4a3309cb49,5983201e9a14768601d9d2212673275c19f7964a13c2b33d4aa03de08a2c3e27,512,512,809,0.0030860901,1.0000000000,18.5482311249,178,345,30,29,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1264451222,""geometry"":{""rotation_deg"":-1.11997,""scale"":0.952318,""translate_x"":-7.815386,""translate_y"":-3.609061},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.3279,""severity"":""moderate"",""surface"":""left_lead""}],""photometric"":{""blur_radius"":0.327136,""brightness"":1.006159,""channel_gain_b"":0.985917,""channel_gain_g"":0.963321,""channel_gain_r"":0.994867,""contrast"":0.997455,""noise_sigma"":0.951916,""saturation"":0.977721},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v1-450-lead_breakage-0018,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0018.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0018.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,7809250,777185393,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,229e3f95b4e1120e7b23932191bfa6786307b1de9d11693a81876ebaa2847e1f,4fb3d38449d2de115457154633385717454ad1ace24c8bd2805d3d8f79043211,512,512,813,0.0031013489,1.0000000000,21.8827018738,286,353,34,28,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":777185393,""geometry"":{""rotation_deg"":-7.573121,""scale"":0.93224,""translate_x"":-5.937159,""translate_y"":-4.726817},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.3201,""severity"":""mild"",""surface"":""right_lead""}],""photometric"":{""blur_radius"":0.078081,""brightness"":0.95944,""channel_gain_b"":0.978224,""channel_gain_g"":0.96865,""channel_gain_r"":1.003701,""contrast"":1.082001,""noise_sigma"":1.781748,""saturation"":1.045427},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v1-450-lead_breakage-0019,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0019.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0019.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,7809250,1111607774,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,3d14902aa6c27b994cc150aed167cb59f1808550f99f969ee870cce01c15bdf6,bdf11ba74b873bffc9017051bda69b094bee148187c04a36a28cd17e83c6b126,512,512,672,0.0025634766,1.0000000000,16.3733558655,160,362,36,25,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1111607774,""geometry"":{""rotation_deg"":4.778025,""scale"":1.075971,""translate_x"":9.710349,""translate_y"":6.253067},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.2045,""severity"":""mild"",""surface"":""left_lead""}],""photometric"":{""blur_radius"":0.473672,""brightness"":0.968604,""channel_gain_b"":0.986132,""channel_gain_g"":0.983778,""channel_gain_r"":0.977597,""contrast"":0.953726,""noise_sigma"":2.636125,""saturation"":1.009235},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v1-450-lead_breakage-0020,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0020.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0020.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,7809250,1271276362,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,4a901243a66b3e377e6fd87401f7ec417421f115f4231fb9d40f4b6b6d975ac4,0438a2e3b838aafc4253dc2ead3ab3acfed52d6eb375065ba869507ba4450ea9,512,512,1173,0.0044746399,1.0000000000,22.5742702484,280,348,37,35,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1271276362,""geometry"":{""rotation_deg"":-5.307113,""scale"":1.065039,""translate_x"":9.544231,""translate_y"":7.511549},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.3514,""severity"":""moderate"",""surface"":""right_lead""}],""photometric"":{""blur_radius"":0.654957,""brightness"":1.052657,""channel_gain_b"":0.981913,""channel_gain_g"":1.026457,""channel_gain_r"":0.986239,""contrast"":1.098721,""noise_sigma"":0.821683,""saturation"":1.023166},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v1-450-lead_breakage-0021,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0021.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0021.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,7809250,1757028727,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,42f215608e46d2f2a455e9ae27b9130298afad86babc89f750766c152413018e,b13b9e7d86a815ce0855cfed1323b9251725072363a85f876dd8995f83604f7c,512,512,975,0.0037193298,1.0000000000,22.3872890472,172,351,32,34,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1757028727,""geometry"":{""rotation_deg"":0.476409,""scale"":0.990621,""translate_x"":-2.492447,""translate_y"":-8.472408},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.3689,""severity"":""moderate"",""surface"":""left_lead""}],""photometric"":{""blur_radius"":0.736815,""brightness"":0.994985,""channel_gain_b"":1.035332,""channel_gain_g"":0.984919,""channel_gain_r"":0.982739,""contrast"":0.928794,""noise_sigma"":2.81699,""saturation"":1.040464},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v1-450-lead_breakage-0022,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0022.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0022.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,7809250,462229101,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,4ad53fd673e3a2bb99e1e5f1734414a150355fd28c7e19f41506fc94c9d7adc2,401ddd615e4bdf602f7ecbcb71233e134567dac6a08ec7920a7664e3ad4cdacc,512,512,761,0.0029029846,1.0000000000,17.7403335571,167,345,31,29,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":462229101,""geometry"":{""rotation_deg"":1.977284,""scale"":0.952217,""translate_x"":8.964371,""translate_y"":0.225022},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.3072,""severity"":""mild"",""surface"":""left_lead""}],""photometric"":{""blur_radius"":0.617646,""brightness"":0.930484,""channel_gain_b"":1.022368,""channel_gain_g"":1.014247,""channel_gain_r"":1.026183,""contrast"":1.068324,""noise_sigma"":0.30691,""saturation"":1.078487},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v1-450-lead_breakage-0023,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0023.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0023.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,7809250,512984268,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,6e1043c8921d2126fa04274a2f80a3c9c097919122e875f6472b3a6c4cd0f567,14f4bd271ef8cea4bddac1905157cbc7e090f797877d8d3654c354127475b1cb,512,512,685,0.0026130676,1.0000000000,22.9719429016,313,338,34,25,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":512984268,""geometry"":{""rotation_deg"":5.814414,""scale"":0.940818,""translate_x"":-9.284842,""translate_y"":2.044261},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.278,""severity"":""mild"",""surface"":""right_lead""}],""photometric"":{""blur_radius"":0.186324,""brightness"":0.998551,""channel_gain_b"":0.968785,""channel_gain_g"":1.022204,""channel_gain_r"":1.027378,""contrast"":1.09161,""noise_sigma"":1.115006,""saturation"":0.98035},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v1-450-lead_breakage-0024,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0024.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0024.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,7809250,895900109,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,28fb2f791ab45c3972273315c8a46fb9f015ebc9af10cd0b22b5ff818c3a0ad6,f53bc709f807d19ef32ea2a7d8b2075e2f0d25137c535989a8599e9621962628,512,512,1063,0.0040550232,1.0000000000,23.6572036743,174,354,34,37,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":895900109,""geometry"":{""rotation_deg"":5.242918,""scale"":0.996563,""translate_x"":2.950441,""translate_y"":-7.698072},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.4069,""severity"":""moderate"",""surface"":""left_lead""}],""photometric"":{""blur_radius"":0.802525,""brightness"":1.057468,""channel_gain_b"":1.036729,""channel_gain_g"":1.004534,""channel_gain_r"":0.983742,""contrast"":0.935039,""noise_sigma"":2.483329,""saturation"":0.964371},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v1-450-lead_breakage-0025,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0025.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0025.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,7809250,1136697371,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,e47b685b14ba891f5c5f3bc059df26f91647e357f539b725b40c1765dc8771b2,4a63805b8a6271228861b9b8da35bae0d7f82e49df972cc2fc42099ae1870a27,512,512,1030,0.0039291382,1.0000000000,22.4484481812,157,346,34,36,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1136697371,""geometry"":{""rotation_deg"":1.29992,""scale"":1.028825,""translate_x"":9.606073,""translate_y"":0.127549},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.3747,""severity"":""moderate"",""surface"":""left_lead""}],""photometric"":{""blur_radius"":0.394648,""brightness"":0.940496,""channel_gain_b"":0.981672,""channel_gain_g"":1.03378,""channel_gain_r"":1.030032,""contrast"":0.96361,""noise_sigma"":2.262576,""saturation"":0.937164},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v1-450-lead_breakage-0026,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0026.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0026.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,7809250,1073691552,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,6d20fe55ee0ff71ced8da033f1c60e7f8e38459cfe7faa3d3e453f58c7220217,5420a8985d01cd7823c6146fbb170bb617731b814c4ebe580fbdd27f08a09bb3,512,512,556,0.0021209717,1.0000000000,25.3638725281,298,343,31,20,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":1073691552,""geometry"":{""rotation_deg"":2.140018,""scale"":0.928265,""translate_x"":1.130555,""translate_y"":3.735798},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.2143,""severity"":""mild"",""surface"":""right_lead""}],""photometric"":{""blur_radius"":0.031777,""brightness"":0.953218,""channel_gain_b"":1.013659,""channel_gain_g"":1.037021,""channel_gain_r"":0.97657,""contrast"":1.062467,""noise_sigma"":0.084009,""saturation"":0.932754},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v1-450-lead_breakage-0027,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0027.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0027.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,7809250,683614531,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,f42dbb7d9283aa6429351fe5fd9a9864d7096f880999b1efc709f3c9937602a1,75bf515f2af1592baa2b84fcb683bc5acb549ceadc86f214d1c7ea6f4056f831,512,512,815,0.0031089783,1.0000000000,22.7698612213,313,335,35,29,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":683614531,""geometry"":{""rotation_deg"":5.563899,""scale"":1.006343,""translate_x"":-4.983995,""translate_y"":8.487694},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.2774,""severity"":""mild"",""surface"":""right_lead""}],""photometric"":{""blur_radius"":0.456719,""brightness"":1.02075,""channel_gain_b"":0.962214,""channel_gain_g"":0.980982,""channel_gain_r"":0.976724,""contrast"":0.945721,""noise_sigma"":1.494804,""saturation"":1.055895},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v1-450-lead_breakage-0028,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0028.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0028.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,7809250,966236890,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,202ae53dec8ccc682783f907ea05427c59c54718d59b12c6228ea970d7c5b9e0,8fa7e9cedabb55eaea8ac137a2b4de64379d8f87a45183ddd8e4e18f702f913e,512,512,510,0.0019454956,1.0000000000,16.6997203827,168,343,30,22,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":966236890,""geometry"":{""rotation_deg"":-5.316262,""scale"":0.925848,""translate_x"":-2.983564,""translate_y"":-2.630951},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.2283,""severity"":""mild"",""surface"":""left_lead""}],""photometric"":{""blur_radius"":0.181524,""brightness"":0.986104,""channel_gain_b"":0.967453,""channel_gain_g"":1.019054,""channel_gain_r"":1.037583,""contrast"":0.984176,""noise_sigma"":2.319842,""saturation"":0.951004},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v1-450-lead_breakage-0029,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0029.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0029.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,7809250,991989892,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,2ab8715fa74eb85a2dd819cce8816a87d57998a207a8638075fca57cf26c9cc6,52844e790352f457a314e8162bc9cff11e421997a5b364e526faf6c759796e11,512,512,1162,0.0044326782,1.0000000000,21.8864727020,304,350,37,33,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":991989892,""geometry"":{""rotation_deg"":0.969802,""scale"":1.078403,""translate_x"":-0.675643,""translate_y"":2.211064},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.3412,""severity"":""mild"",""surface"":""right_lead""}],""photometric"":{""blur_radius"":0.869898,""brightness"":1.021117,""channel_gain_b"":0.983509,""channel_gain_g"":1.015782,""channel_gain_r"":1.034725,""contrast"":0.945602,""noise_sigma"":1.504259,""saturation"":1.031903},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v1-450-lead_breakage-0030,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0030.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0030.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,7809250,800362426,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,674dc75023ff7c0e954db64e2f49b41a4a3e45708a9cb0b159f21d72aaa404ad,aad0b1a6bc349a6b73ade658dcfa81b9a582173cec7ad967029b7bc1df17a1ca,512,512,1016,0.0038757324,1.0000000000,21.1259250641,298,330,32,36,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":800362426,""geometry"":{""rotation_deg"":2.368729,""scale"":0.921922,""translate_x"":0.251519,""translate_y"":-0.617668},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.4139,""severity"":""moderate"",""surface"":""right_lead""}],""photometric"":{""blur_radius"":0.684111,""brightness"":0.981623,""channel_gain_b"":0.96047,""channel_gain_g"":0.992561,""channel_gain_r"":1.01177,""contrast"":0.921204,""noise_sigma"":2.797019,""saturation"":1.040471},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v1-450-lead_breakage-0031,synthetic/v1_450/images/lead_breakage/syn-v1-450-lead_breakage-0031.jpg,synthetic/v1_450/masks/lead_breakage/syn-v1-450-lead_breakage-0031.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,7809250,2089987316,1.1.1,7cc6627693f1a190ee26cfdbda90e0c69510377724d9484d14996ca83b755ffc,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,fa64028bf14d8e0dc993ace9641a597fc6976100275bf33d4dcee294a8ff1892,4117fcf0782257e596d41b9142a41ce7e381809d2ee5f277e0032be6eb2d2591,512,512,550,0.0020980835,1.0000000000,16.5565643311,176,364,32,22,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS,NO,"{""attempt"":0,""effective_seed"":2089987316,""geometry"":{""rotation_deg"":3.377024,""scale"":0.979111,""translate_x"":0.179355,""translate_y"":-6.044751},""instances_pre_transform"":[{""category"":""lead_breakage"",""category_id"":5,""recipe_subtype"":""distal_lead_missing"",""removed_fraction"":0.1947,""severity"":""mild"",""surface"":""left_lead""}],""photometric"":{""blur_radius"":0.645506,""brightness"":1.055706,""channel_gain_b"":1.01882,""channel_gain_g"":0.992032,""channel_gain_r"":0.997157,""contrast"":1.005673,""noise_sigma"":0.682832,""saturation"":0.940051},""recipe"":[""lead_breakage""],""severity"":""mild""}"
