sample_id,image_path,true_class,severity,predicted_class,correct,confidence,probability_scratch,probability_surface_spot,probability_discoloration,probability_contamination,probability_lead_breakage,probability_body_chip,probability_body_crack
syn-v2-700-contamination-0008,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0008.jpg,contamination,mild,discoloration,NO,0.401577899853,0.035304451982,0.024331579606,0.401577899853,0.387929327786,0.062353567531,0.072143073504,0.016360113708
syn-v2-700-contamination-0083,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0083.jpg,contamination,mild,contamination,YES,0.999927600225,0.000002220494,0.000035817222,0.000003373678,0.999927600225,0.000004565400,0.000001056707,0.000025347853
syn-v2-700-contamination-0039,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0039.jpg,contamination,mild,surface_spot,NO,0.447407061855,0.013941986331,0.447407061855,0.084191031754,0.408168057601,0.010399080192,0.020859439857,0.015033341789
syn-v2-700-contamination-0056,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0056.jpg,contamination,mild,contamination,YES,0.999956846237,0.000001015844,0.000006978121,0.000003007670,0.999956846237,0.000003398153,0.000000286824,0.000028468601
syn-v2-700-contamination-0099,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0099.jpg,contamination,mild,contamination,YES,0.999595185121,0.000003846428,0.000295404044,0.000021056305,0.999595185121,0.000014538107,0.000011017738,0.000058945032
syn-v2-700-contamination-0067,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0067.jpg,contamination,mild,contamination,YES,0.856429358323,0.044863840876,0.014445467386,0.024267736201,0.856429358323,0.020061746705,0.011552305349,0.028379542753
syn-v2-700-contamination-0072,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0072.jpg,contamination,mild,contamination,YES,0.976167579492,0.000146242804,0.014412745601,0.000562853927,0.976167579492,0.008376940076,0.000115372752,0.000218214465
syn-v2-700-contamination-0064,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0064.jpg,contamination,mild,contamination,YES,0.998707254728,0.000003350994,0.000440849932,0.000061455072,0.998707254728,0.000051255786,0.000044251961,0.000691611873
syn-v2-700-contamination-0012,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0012.jpg,contamination,mild,contamination,YES,0.988964458307,0.000535395365,0.009067778088,0.000216240291,0.988964458307,0.000242834304,0.000604574724,0.000368744804
syn-v2-700-contamination-0061,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0061.jpg,contamination,mild,contamination,YES,0.995646476746,0.000019931347,0.002009457521,0.000098052852,0.995646476746,0.000254866547,0.000251013210,0.001720186866
syn-v2-700-contamination-0015,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0015.jpg,contamination,mild,contamination,YES,0.996599634488,0.000050031590,0.002748788664,0.000056890626,0.996599634488,0.000202475887,0.000055290157,0.000286832762
syn-v2-700-contamination-0023,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0023.jpg,contamination,mild,contamination,YES,0.978274703026,0.000577842516,0.008808135948,0.007631208282,0.978274703026,0.001053015148,0.002149876964,0.001505188916
syn-v2-700-contamination-0042,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0042.jpg,contamination,mild,contamination,YES,0.710837006569,0.000264316058,0.283675799457,0.002897003860,0.710837006569,0.000361361772,0.001572835550,0.000391670770
syn-v2-700-contamination-0038,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0038.jpg,contamination,mild,contamination,YES,0.666639993588,0.006056755083,0.274072151631,0.002544226571,0.666639993588,0.016510234777,0.033422380686,0.000754226727
syn-v2-700-contamination-0087,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0087.jpg,contamination,mild,contamination,YES,0.999357104301,0.000115382183,0.000128846320,0.000162368538,0.999357104301,0.000092134400,0.000082228272,0.000061961435
syn-v2-700-contamination-0080,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0080.jpg,contamination,mild,contamination,YES,0.998888015747,0.000012361668,0.000686785429,0.000051385017,0.998888015747,0.000063959911,0.000042941029,0.000254489467
syn-v2-700-contamination-0082,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0082.jpg,contamination,mild,contamination,YES,0.999665379524,0.000002135875,0.000050591302,0.000005103667,0.999665379524,0.000009089051,0.000002822242,0.000264916537
syn-v2-700-contamination-0000,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0000.jpg,contamination,mild,contamination,YES,0.999467353026,0.000012153258,0.000251591809,0.000060635334,0.999467353026,0.000004702059,0.000058847222,0.000144677249
syn-v2-700-contamination-0074,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0074.jpg,contamination,mild,contamination,YES,0.994181931019,0.000352462050,0.003859136467,0.000514423067,0.994181931019,0.000653228936,0.000343311197,0.000095538653
syn-v2-700-contamination-0043,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0043.jpg,contamination,mild,contamination,YES,0.999781866868,0.000008134577,0.000065830799,0.000017002100,0.999781866868,0.000112460970,0.000006505981,0.000008200367
syn-v2-700-contamination-0063,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0063.jpg,contamination,mild,contamination,YES,0.993818819523,0.000433661635,0.001573862430,0.002054293873,0.993818819523,0.001196358644,0.000466259206,0.000456755932
syn-v2-700-contamination-0024,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0024.jpg,contamination,mild,contamination,YES,0.999942859014,0.000001679025,0.000023467546,0.000001639978,0.999942859014,0.000006719401,0.000000457193,0.000023165625
syn-v2-700-contamination-0009,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0009.jpg,contamination,mild,contamination,YES,0.999841968218,0.000009026068,0.000068502902,0.000030091993,0.999841968218,0.000020780262,0.000021398047,0.000008244822
syn-v2-700-contamination-0058,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0058.jpg,contamination,mild,contamination,YES,0.997628033161,0.000185688902,0.000238664931,0.000241445077,0.997628033161,0.000737877148,0.000756296014,0.000211995139
syn-v2-700-contamination-0070,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0070.jpg,contamination,mild,contamination,YES,0.914800087611,0.001147807149,0.070587230225,0.000959751749,0.914800087611,0.003479880436,0.007808726203,0.001216501696
syn-v2-700-contamination-0068,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0068.jpg,contamination,moderate,contamination,YES,0.686868712306,0.000957947993,0.285540372172,0.014095226225,0.686868712306,0.002121712654,0.007334982860,0.003081018173
syn-v2-700-contamination-0092,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0092.jpg,contamination,moderate,contamination,YES,0.979295690854,0.000734464877,0.015356197022,0.001135190018,0.979295690854,0.001117949937,0.000815889740,0.001544599906
syn-v2-700-contamination-0010,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0010.jpg,contamination,moderate,contamination,YES,0.999963998795,0.000001461612,0.000021496212,0.000000826705,0.999963998795,0.000003218691,0.000000697588,0.000008325268
syn-v2-700-contamination-0091,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0091.jpg,contamination,moderate,contamination,YES,0.929961085320,0.000988542507,0.053644251854,0.005685061721,0.929961085320,0.000664068910,0.005711783713,0.003345153256
syn-v2-700-contamination-0048,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0048.jpg,contamination,moderate,contamination,YES,0.999550362428,0.000017297062,0.000145623548,0.000048284462,0.999550362428,0.000130492774,0.000044883128,0.000063056855
syn-v2-700-contamination-0071,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0071.jpg,contamination,moderate,contamination,YES,0.999019086361,0.000043576708,0.000042500168,0.000729224407,0.999019086361,0.000093860559,0.000016350804,0.000055371071
syn-v2-700-contamination-0066,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0066.jpg,contamination,moderate,contamination,YES,0.999866505464,0.000002478529,0.000019502787,0.000046628195,0.999866505464,0.000008015762,0.000006780743,0.000050071840
syn-v2-700-contamination-0079,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0079.jpg,contamination,moderate,contamination,YES,0.999593456586,0.000009755536,0.000236630863,0.000010077324,0.999593456586,0.000114354196,0.000010426957,0.000025347658
syn-v2-700-contamination-0046,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0046.jpg,contamination,moderate,contamination,YES,0.999077558517,0.000040621131,0.000412099029,0.000167240985,0.999077558517,0.000057054108,0.000038463388,0.000206983280
syn-v2-700-contamination-0017,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0017.jpg,contamination,moderate,contamination,YES,0.999962409337,0.000004682278,0.000005231136,0.000013636694,0.999962409337,0.000003146961,0.000007317584,0.000003563106
syn-v2-700-contamination-0053,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0053.jpg,contamination,moderate,contamination,YES,0.999971151352,0.000000845192,0.000013987768,0.000002088962,0.999971151352,0.000004822981,0.000000869767,0.000006281976
syn-v2-700-contamination-0041,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0041.jpg,contamination,moderate,contamination,YES,0.999808251858,0.000031158297,0.000036228969,0.000071829786,0.999808251858,0.000012165924,0.000008354349,0.000031958990
syn-v2-700-contamination-0094,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0094.jpg,contamination,moderate,contamination,YES,0.999492327372,0.000170192833,0.000201010376,0.000043249134,0.999492327372,0.000018221845,0.000051781920,0.000023179129
syn-v2-700-contamination-0031,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0031.jpg,contamination,moderate,contamination,YES,0.999736607075,0.000035792598,0.000043051853,0.000103301065,0.999736607075,0.000039822987,0.000018426318,0.000022962178
syn-v2-700-contamination-0069,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0069.jpg,contamination,moderate,contamination,YES,0.998761236668,0.000016618624,0.000282534607,0.000053852647,0.998761236668,0.000126116848,0.000012014421,0.000747623611
syn-v2-700-contamination-0059,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0059.jpg,contamination,moderate,contamination,YES,0.868031541506,0.000237268599,0.012549122136,0.001486341314,0.868031541506,0.003517393646,0.071952406007,0.042225951950
syn-v2-700-contamination-0097,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0097.jpg,contamination,moderate,contamination,YES,0.999808311462,0.000007608941,0.000091429010,0.000016543621,0.999808311462,0.000021156849,0.000005164632,0.000049792007
syn-v2-700-contamination-0025,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0025.jpg,contamination,moderate,contamination,YES,0.999946832657,0.000001605104,0.000027741759,0.000002774151,0.999946832657,0.000010628438,0.000001415240,0.000009006111
syn-v2-700-contamination-0033,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0033.jpg,contamination,moderate,contamination,YES,0.999580125014,0.000046183501,0.000085999013,0.000180663876,0.999580125014,0.000027845474,0.000044707015,0.000034453324
syn-v2-700-contamination-0089,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0089.jpg,contamination,moderate,contamination,YES,0.998191912969,0.000251547530,0.000584096342,0.000372442005,0.998191912969,0.000235713504,0.000078593296,0.000285726763
syn-v2-700-contamination-0065,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0065.jpg,contamination,moderate,contamination,YES,0.998256305854,0.000035401651,0.000621501230,0.000053398691,0.998256305854,0.000159176717,0.000023201413,0.000851051101
syn-v2-700-contamination-0004,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0004.jpg,contamination,moderate,contamination,YES,0.760624746482,0.083779677128,0.057850094823,0.044167276782,0.760624746482,0.019585458562,0.029193847130,0.004798912346
syn-v2-700-contamination-0013,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0013.jpg,contamination,moderate,contamination,YES,0.689766357342,0.100628106855,0.016343861508,0.047684009808,0.689766357342,0.019922624497,0.120920769249,0.004734318665
syn-v2-700-contamination-0005,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0005.jpg,contamination,moderate,contamination,YES,0.986045936743,0.000061343405,0.011504560243,0.000284065708,0.986045936743,0.000960668292,0.000442187098,0.000701264915
syn-v2-700-contamination-0076,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0076.jpg,contamination,moderate,contamination,YES,0.999744176865,0.000040042599,0.000053447857,0.000107616705,0.999744176865,0.000017159016,0.000011747383,0.000025837135
syn-v2-700-contamination-0098,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0098.jpg,contamination,moderate,contamination,YES,0.999812960625,0.000005461398,0.000116193718,0.000030042341,0.999812960625,0.000008027416,0.000006758585,0.000020510512
syn-v2-700-contamination-0026,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0026.jpg,contamination,moderate,contamination,YES,0.999196072419,0.000026874561,0.000248117877,0.000074961479,0.999196072419,0.000073301001,0.000007963116,0.000372725859
syn-v2-700-contamination-0055,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0055.jpg,contamination,moderate,contamination,YES,0.999918222427,0.000002237726,0.000036275143,0.000005890545,0.999918222427,0.000014923127,0.000000904592,0.000021565346
syn-v2-700-contamination-0040,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0040.jpg,contamination,moderate,contamination,YES,0.999303102493,0.000046190713,0.000476423542,0.000040240301,0.999303102493,0.000029430954,0.000030859027,0.000073745986
syn-v2-700-contamination-0037,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0037.jpg,contamination,severe,contamination,YES,0.995213846366,0.000149492589,0.002407443718,0.000180317278,0.995213846366,0.001488524703,0.000117875061,0.000442478270
syn-v2-700-contamination-0049,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0049.jpg,contamination,severe,contamination,YES,0.991350690524,0.000150776347,0.001740379477,0.001136413528,0.991350690524,0.001211113712,0.001977430695,0.002433157106
syn-v2-700-contamination-0093,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0093.jpg,contamination,severe,contamination,YES,0.999392668406,0.000001786320,0.000422258895,0.000018965632,0.999392668406,0.000012099803,0.000047700734,0.000104487772
syn-v2-700-contamination-0021,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0021.jpg,contamination,severe,contamination,YES,0.999894519647,0.000002709103,0.000059151493,0.000003187867,0.999894519647,0.000019959619,0.000002840666,0.000017570418
syn-v2-700-contamination-0032,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0032.jpg,contamination,severe,contamination,YES,0.795587480068,0.000619303396,0.019713942582,0.004579475150,0.795587480068,0.035686332732,0.031442632278,0.112370828787
syn-v2-700-contamination-0027,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0027.jpg,contamination,severe,contamination,YES,0.999853074551,0.000007529105,0.000097634259,0.000007422750,0.999853074551,0.000013861077,0.000003565603,0.000016849077
syn-v2-700-contamination-0095,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0095.jpg,contamination,severe,contamination,YES,0.999993443489,0.000000398106,0.000003332171,0.000001093865,0.999993443489,0.000000539977,0.000000105139,0.000001067438
syn-v2-700-contamination-0029,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0029.jpg,contamination,severe,contamination,YES,0.984394133091,0.000185796088,0.012941836612,0.000523004186,0.984394133091,0.000495454403,0.000223492174,0.001236311926
syn-v2-700-contamination-0047,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0047.jpg,contamination,severe,contamination,YES,0.996672431628,0.000037451281,0.000258669747,0.000074377963,0.996672431628,0.000456881489,0.000141729048,0.002358434683
syn-v2-700-contamination-0001,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0001.jpg,contamination,severe,contamination,YES,0.999070366224,0.000029336856,0.000492428129,0.000011101242,0.999070366224,0.000027711748,0.000011127072,0.000357957795
syn-v2-700-contamination-0016,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0016.jpg,contamination,severe,contamination,YES,0.999960104624,0.000003524542,0.000010681050,0.000015142260,0.999960104624,0.000004478640,0.000000711607,0.000005374728
syn-v2-700-contamination-0036,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0036.jpg,contamination,severe,contamination,YES,0.999855935574,0.000003794843,0.000113829004,0.000014286941,0.999855935574,0.000001995837,0.000002025755,0.000008129899
syn-v2-700-contamination-0018,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0018.jpg,contamination,severe,contamination,YES,0.998132208983,0.000018497386,0.001480207487,0.000120850487,0.998132208983,0.000079694367,0.000039519250,0.000129008099
syn-v2-700-contamination-0060,synthetic/v2_700/images/contamination/syn-v2-700-contamination-0060.jpg,contamination,severe,contamination,YES,0.999985973040,0.000000864734,0.000008640761,0.000001281923,0.999985973040,0.000001104982,0.000000233442,0.000001976769
syn-v2-700-lead_breakage-0001,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0001.jpg,lead_breakage,mild,lead_breakage,YES,0.998617827892,0.000013811735,0.000033500965,0.000020708098,0.000246420547,0.998617827892,0.001017331437,0.000050340925
syn-v2-700-lead_breakage-0038,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0038.jpg,lead_breakage,mild,lead_breakage,YES,0.999662558238,0.000014194482,0.000071501217,0.000009207627,0.000130052894,0.999662558238,0.000080009221,0.000032505234
syn-v2-700-lead_breakage-0016,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0016.jpg,lead_breakage,mild,lead_breakage,YES,0.999724964301,0.000050220984,0.000050607388,0.000026286923,0.000065409127,0.999724964301,0.000025765739,0.000056747727
syn-v2-700-lead_breakage-0040,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0040.jpg,lead_breakage,mild,lead_breakage,YES,0.999454736710,0.000050296172,0.000053432603,0.000008099371,0.000038720075,0.999454736710,0.000357122743,0.000037557776
syn-v2-700-lead_breakage-0091,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0091.jpg,lead_breakage,mild,lead_breakage,YES,0.999823848406,0.000018929745,0.000022682739,0.000007223580,0.000073882463,0.999823848406,0.000037993404,0.000015409920
syn-v2-700-lead_breakage-0033,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0033.jpg,lead_breakage,mild,lead_breakage,YES,0.999887585640,0.000006786506,0.000023240929,0.000005215068,0.000013654302,0.999887585640,0.000047837391,0.000015631858
syn-v2-700-lead_breakage-0048,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0048.jpg,lead_breakage,mild,lead_breakage,YES,0.999574065208,0.000039168346,0.000151834300,0.000005135748,0.000024522836,0.999574065208,0.000148067263,0.000057240642
syn-v2-700-lead_breakage-0079,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0079.jpg,lead_breakage,mild,lead_breakage,YES,0.997593700886,0.000134502847,0.000032441052,0.000048991096,0.000191565077,0.997593700886,0.001793744480,0.000205034739
syn-v2-700-lead_breakage-0075,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0075.jpg,lead_breakage,mild,lead_breakage,YES,0.998834153016,0.000525132091,0.000083343874,0.000035768252,0.000303122530,0.998834153016,0.000078383380,0.000140044044
syn-v2-700-lead_breakage-0011,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0011.jpg,lead_breakage,mild,lead_breakage,YES,0.995510677497,0.000081353156,0.000143254986,0.000099459097,0.002010360988,0.995510677497,0.001792574854,0.000362308875
syn-v2-700-lead_breakage-0007,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0007.jpg,lead_breakage,mild,lead_breakage,YES,0.978749553363,0.002025715735,0.004727401538,0.000318370313,0.000714473402,0.978749553363,0.011203888881,0.002260573519
syn-v2-700-lead_breakage-0015,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0015.jpg,lead_breakage,mild,lead_breakage,YES,0.997149686019,0.000364960346,0.000329368311,0.000397778543,0.000442224128,0.997149686019,0.000387247070,0.000928737349
syn-v2-700-lead_breakage-0032,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0032.jpg,lead_breakage,mild,lead_breakage,YES,0.999444087346,0.000031205117,0.000022409994,0.000006763516,0.000020938362,0.999444087346,0.000392753903,0.000081821078
syn-v2-700-lead_breakage-0066,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0066.jpg,lead_breakage,mild,lead_breakage,YES,0.999548395475,0.000012308596,0.000076723746,0.000006867580,0.000016443968,0.999548395475,0.000313026935,0.000026198387
syn-v2-700-lead_breakage-0028,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0028.jpg,lead_breakage,mild,lead_breakage,YES,0.999901930491,0.000017136812,0.000023101275,0.000009573564,0.000006033299,0.999901930491,0.000026958630,0.000015307023
syn-v2-700-lead_breakage-0080,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0080.jpg,lead_breakage,mild,lead_breakage,YES,0.999782661597,0.000007051920,0.000073932635,0.000005442453,0.000014977457,0.999782661597,0.000094695399,0.000021244592
syn-v2-700-lead_breakage-0065,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0065.jpg,lead_breakage,mild,lead_breakage,YES,0.967062393824,0.002145781686,0.002425149529,0.000232539324,0.000894713351,0.967062393824,0.024213874092,0.003025547679
syn-v2-700-lead_breakage-0064,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0064.jpg,lead_breakage,mild,lead_breakage,YES,0.999353448550,0.000114532208,0.000143593841,0.000011584345,0.000022096942,0.999353448550,0.000304016904,0.000050739249
syn-v2-700-lead_breakage-0035,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0035.jpg,lead_breakage,mild,lead_breakage,YES,0.999899764856,0.000004027649,0.000004498843,0.000003648209,0.000018881139,0.999899764856,0.000058739348,0.000010473011
syn-v2-700-lead_breakage-0090,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0090.jpg,lead_breakage,mild,lead_breakage,YES,0.995677471161,0.000119980172,0.002745236309,0.000072557365,0.000562291180,0.995677471161,0.000425083075,0.000397415963
syn-v2-700-lead_breakage-0061,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0061.jpg,lead_breakage,mild,lead_breakage,YES,0.998971859614,0.000043692501,0.000052524618,0.000083151663,0.000322716032,0.998971859614,0.000442184754,0.000083817056
syn-v2-700-lead_breakage-0086,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0086.jpg,lead_breakage,mild,lead_breakage,YES,0.999809622765,0.000004406896,0.000011579003,0.000005218077,0.000013048224,0.999809622765,0.000117274200,0.000038856486
syn-v2-700-lead_breakage-0058,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0058.jpg,lead_breakage,mild,lead_breakage,YES,0.981340706348,0.000627975081,0.001320130075,0.000029963434,0.000100394709,0.981340706348,0.016173642944,0.000407209474
syn-v2-700-lead_breakage-0036,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0036.jpg,lead_breakage,mild,lead_breakage,YES,0.999861677488,0.000022499104,0.000056835472,0.000007398214,0.000018781990,0.999861677488,0.000017851781,0.000014985081
syn-v2-700-lead_breakage-0094,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0094.jpg,lead_breakage,mild,lead_breakage,YES,0.981963296731,0.002307767475,0.000901469379,0.000145034775,0.000829012623,0.981963296731,0.012380561510,0.001472821867
syn-v2-700-lead_breakage-0055,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0055.jpg,lead_breakage,mild,lead_breakage,YES,0.999349196752,0.000026314462,0.000042137020,0.000009002682,0.000110238781,0.999349196752,0.000445969961,0.000017119074
syn-v2-700-lead_breakage-0021,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0021.jpg,lead_breakage,mild,lead_breakage,YES,0.999327301979,0.000006153622,0.000013202518,0.000005770564,0.000064141074,0.999327301979,0.000526964386,0.000056443125
syn-v2-700-lead_breakage-0027,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0027.jpg,lead_breakage,mild,lead_breakage,YES,0.998682697614,0.000097952484,0.000267902869,0.000022093765,0.000055126596,0.998682697614,0.000771075279,0.000103110586
syn-v2-700-lead_breakage-0098,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0098.jpg,lead_breakage,mild,lead_breakage,YES,0.999045292536,0.000023052814,0.000048374376,0.000030734704,0.000150164569,0.999045292536,0.000608864352,0.000093548263
syn-v2-700-lead_breakage-0004,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0004.jpg,lead_breakage,moderate,lead_breakage,YES,0.999944925308,0.000005386156,0.000019218294,0.000003072930,0.000016416612,0.999944925308,0.000004972722,0.000005947353
syn-v2-700-lead_breakage-0070,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0070.jpg,lead_breakage,moderate,lead_breakage,YES,0.999665399392,0.000097971816,0.000007254513,0.000023751996,0.000103372500,0.999665399392,0.000061260363,0.000040992240
syn-v2-700-lead_breakage-0084,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0084.jpg,lead_breakage,moderate,lead_breakage,YES,0.999802788099,0.000028125104,0.000030730568,0.000009554638,0.000023181137,0.999802788099,0.000061720342,0.000043904935
syn-v2-700-lead_breakage-0023,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0023.jpg,lead_breakage,moderate,lead_breakage,YES,0.997869928678,0.000180720114,0.001371714325,0.000053357740,0.000350791158,0.997869928678,0.000039634145,0.000133925581
syn-v2-700-lead_breakage-0045,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0045.jpg,lead_breakage,moderate,lead_breakage,YES,0.996913274129,0.000085552073,0.000101730058,0.000215649384,0.000769149202,0.996913274129,0.001725910212,0.000188765326
syn-v2-700-lead_breakage-0054,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0054.jpg,lead_breakage,moderate,lead_breakage,YES,0.998657822609,0.000313804592,0.000301826532,0.000060192609,0.000152022111,0.998657822609,0.000405159504,0.000109165155
syn-v2-700-lead_breakage-0009,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0009.jpg,lead_breakage,moderate,lead_breakage,YES,0.998993754387,0.000084975485,0.000123142494,0.000040523952,0.000496185082,0.998993754387,0.000197432296,0.000063972971
syn-v2-700-lead_breakage-0062,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0062.jpg,lead_breakage,moderate,lead_breakage,YES,0.999910096327,0.000030333546,0.000023993348,0.000004916417,0.000010957318,0.999910096327,0.000005767489,0.000013977696
syn-v2-700-lead_breakage-0003,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0003.jpg,lead_breakage,moderate,lead_breakage,YES,0.997715314229,0.000377364243,0.000618874299,0.000056058900,0.000131393041,0.997715314229,0.000864170400,0.000236795371
syn-v2-700-lead_breakage-0013,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0013.jpg,lead_breakage,moderate,lead_breakage,YES,0.999815960725,0.000007685552,0.000027342801,0.000023179658,0.000083303570,0.999815960725,0.000026861443,0.000015674750
syn-v2-700-lead_breakage-0002,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0002.jpg,lead_breakage,moderate,lead_breakage,YES,0.998824536800,0.000400458632,0.000051463605,0.000033461245,0.000227875981,0.998824536800,0.000385455382,0.000076717621
syn-v2-700-lead_breakage-0024,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0024.jpg,lead_breakage,moderate,lead_breakage,YES,0.999182025592,0.000019664244,0.000029340238,0.000020337120,0.000160337995,0.999182025592,0.000550442671,0.000037848253
syn-v2-700-lead_breakage-0047,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0047.jpg,lead_breakage,moderate,lead_breakage,YES,0.998986860116,0.000074033203,0.000211797854,0.000024573894,0.000046770090,0.998986860116,0.000591989694,0.000064022711
