sample_id,image_path,mask_path,domain,split,base_image_id,base_group_id,source_specimen_group,view,primary_class,visible_multilabel,severity,global_seed,sample_seed,generator_version,qc_gate_version,config_sha256,base_sha256,image_sha256,mask_sha256,width,height,defect_pixels,mask_area_ratio_image,roi_inside_ratio,pre_transform_mean_abs_delta,bbox_x,bbox_y,bbox_w,bbox_h,qc_512_area,qc_512_mean_abs_delta,qc_512_delta_e76_p50,qc_512_changed_fraction,qc_224_area,qc_224_mean_abs_delta,qc_224_delta_e76_p50,qc_224_changed_fraction,training_use,evaluation_eligible,qc_status,human_verified,qc_metrics_json,parameters_json
syn-v2-700-lead_breakage-0072,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0072.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0072.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,18103170,292714216,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,a3203d871dbad8dc6467114101e28c7566cfa5fb778ae5d57a54f449ba6f4c69,aa7e3e1a080a21ee8e3fe7d4ac171c79b17bee7816e141324a72c73e4155b891,512,512,655,0.0024986267,1.0000000000,52.7268600464,165,347,30,25,655,51.521122,20.562752,1.000000,124,50.026878,20.484142,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":124,""bbox_h"":11,""bbox_w"":13,""changed_fraction"":1.0,""delta_e76_p50"":20.484142,""diag"":17.029386,""major"":13,""mean_abs_delta"":50.026878,""minor"":11},""512"":{""area"":655,""bbox_h"":25,""bbox_w"":30,""changed_fraction"":1.0,""delta_e76_p50"":20.562752,""diag"":39.051248,""major"":30,""mean_abs_delta"":51.521122,""minor"":25}}","{""attempt"":0,""effective_seed"":292714216,""geometry"":{""rotation_deg"":0.7057401722369896,""scale"":0.936013051577088,""translate_x"":10.966963241473444,""translate_y"":-1.3372342626544018},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5358,""cavity_shadow_rgb"":[60,57,52],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.2708,""surface"":""left_lead""},""photometric"":{""blur_radius"":0.5933239942256907,""brightness"":0.9590682717324034,""channel_gain_b"":1.019642249331518,""channel_gain_g"":0.985928445108569,""channel_gain_r"":1.021438279946995,""contrast"":1.0415229281052505,""noise_seed"":1359703390,""noise_sigma"":1.2003219626571324,""saturation"":0.987637166872669},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v2-700-lead_breakage-0073,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0073.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0073.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,18103170,1471736816,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,9d74d0a0278158bb190da44639e2e98052dfb8301da8cf77877f7462a5b095e9,b40ee3ed4fe41470c839d18e09bdd274575e57deac9e4a62c5a090553358c21d,512,512,1393,0.0053138733,1.0000000000,44.6588249207,282,340,38,45,1393,44.498447,16.666609,0.998564,268,43.095768,16.350620,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":268,""bbox_h"":19,""bbox_w"":17,""changed_fraction"":1.0,""delta_e76_p50"":16.35062,""diag"":25.495098,""major"":19,""mean_abs_delta"":43.095768,""minor"":17},""512"":{""area"":1393,""bbox_h"":45,""bbox_w"":38,""changed_fraction"":0.998564,""delta_e76_p50"":16.666609,""diag"":58.898217,""major"":45,""mean_abs_delta"":44.498447,""minor"":38}}","{""attempt"":1,""effective_seed"":1471841545,""geometry"":{""rotation_deg"":-6.43323839643336,""scale"":1.0279543244604348,""translate_x"":4.191308823542297,""translate_y"":4.276387033056103},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5336,""cavity_shadow_rgb"":[57,59,54],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.4606,""surface"":""right_lead""},""photometric"":{""blur_radius"":0.38882150913613683,""brightness"":0.989371520752607,""channel_gain_b"":1.0172619483370853,""channel_gain_g"":1.0066822441967225,""channel_gain_r"":1.019079656748675,""contrast"":0.9861172177507012,""noise_seed"":3368699864,""noise_sigma"":0.08580922559273652,""saturation"":1.0306094688405854},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v2-700-lead_breakage-0074,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0074.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0074.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,18103170,1503564519,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,34596dd785c148350f70a6abd5145c37be94060e6f345691666a3e5f77dc254c,6248c72c905379a4fbb4dae3f91c9958e191f22b3d6bbc8765ff3969a3fda6ea,512,512,1142,0.0043563843,1.0000000000,45.1919364929,148,327,34,39,1142,49.018093,17.889248,0.960595,218,46.908257,17.439754,0.967890,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":218,""bbox_h"":17,""bbox_w"":15,""changed_fraction"":0.96789,""delta_e76_p50"":17.439754,""diag"":22.671568,""major"":17,""mean_abs_delta"":46.908257,""minor"":15},""512"":{""area"":1142,""bbox_h"":39,""bbox_w"":34,""changed_fraction"":0.960595,""delta_e76_p50"":17.889248,""diag"":51.739733,""major"":39,""mean_abs_delta"":49.018093,""minor"":34}}","{""attempt"":0,""effective_seed"":1503564519,""geometry"":{""rotation_deg"":-4.652481215657279,""scale"":1.0080430676246799,""translate_x"":9.664830229660971,""translate_y"":6.6290475498914105},""instance_pre_transform"":{""cavity_shadow_opacity"":0.4691,""cavity_shadow_rgb"":[57,63,64],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.4258,""surface"":""left_lead""},""photometric"":{""blur_radius"":0.18035701566673287,""brightness"":1.03219851712931,""channel_gain_b"":0.9849515608616027,""channel_gain_g"":0.9721608175933718,""channel_gain_r"":0.9847954997154638,""contrast"":1.073158089262911,""noise_seed"":529220266,""noise_sigma"":0.15500475970732386,""saturation"":0.9999000010465446},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v2-700-lead_breakage-0075,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0075.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0075.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,18103170,816002320,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,1556241b4c690f7e0bf33137ce2b6e97f4a7869b9820598631d692ce248c839a,f0703c8e830b836f0eb3a46fcc7a49a61e7886cfa0d04a139fe11e4e56b94ac3,512,512,716,0.0027313232,1.0000000000,44.6991195679,177,325,31,28,716,39.105213,15.556053,0.981844,137,37.836983,16.010645,0.992701,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":137,""bbox_h"":11,""bbox_w"":14,""changed_fraction"":0.992701,""delta_e76_p50"":16.010645,""diag"":17.804494,""major"":14,""mean_abs_delta"":37.836983,""minor"":11},""512"":{""area"":716,""bbox_h"":28,""bbox_w"":31,""changed_fraction"":0.981844,""delta_e76_p50"":15.556053,""diag"":41.773197,""major"":31,""mean_abs_delta"":39.105213,""minor"":28}}","{""attempt"":1,""effective_seed"":816107049,""geometry"":{""rotation_deg"":-4.275929055958562,""scale"":0.9294073206460439,""translate_x"":-11.436197473567598,""translate_y"":11.124934764186804},""instance_pre_transform"":{""cavity_shadow_opacity"":0.4787,""cavity_shadow_rgb"":[57,63,55],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.2991,""surface"":""left_lead""},""photometric"":{""blur_radius"":0.046104958941797246,""brightness"":0.9464550468441362,""channel_gain_b"":0.9769740145804096,""channel_gain_g"":1.0176830324173434,""channel_gain_r"":0.9742513506626865,""contrast"":0.9412094917854685,""noise_seed"":2229576205,""noise_sigma"":1.8811276699884814,""saturation"":0.9477999428325705},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v2-700-lead_breakage-0076,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0076.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0076.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,18103170,1214429331,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,44e56986be06f63e6f272c4f2ba85eba33c256bbaf7cef7efc0cd71c9e40da73,f26552fd1416701e09f579548e5c087cf7b5b227e214b7dbb0e0b6fb78603fcc,512,512,696,0.0026550293,1.0000000000,40.6188735962,310,327,33,26,696,38.878834,15.275143,1.000000,132,36.989902,14.387497,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":132,""bbox_h"":11,""bbox_w"":14,""changed_fraction"":1.0,""delta_e76_p50"":14.387497,""diag"":17.804494,""major"":14,""mean_abs_delta"":36.989902,""minor"":11},""512"":{""area"":696,""bbox_h"":26,""bbox_w"":33,""changed_fraction"":1.0,""delta_e76_p50"":15.275143,""diag"":42.011903,""major"":33,""mean_abs_delta"":38.878834,""minor"":26}}","{""attempt"":0,""effective_seed"":1214429331,""geometry"":{""rotation_deg"":6.65028253386669,""scale"":0.9221500653612656,""translate_x"":-5.294316788337349,""translate_y"":9.33947739008072},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5174,""cavity_shadow_rgb"":[55,54,52],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.2872,""surface"":""right_lead""},""photometric"":{""blur_radius"":0.4698253404025883,""brightness"":0.997227824551361,""channel_gain_b"":1.0084517692510064,""channel_gain_g"":1.0160168778684624,""channel_gain_r"":1.0062503743480011,""contrast"":0.9648631019866198,""noise_seed"":1352151416,""noise_sigma"":0.25391970579153367,""saturation"":0.9586879355899102},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v2-700-lead_breakage-0077,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0077.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0077.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,18103170,410809588,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,d69f19f929bddee17e5aab4b6c6523fdf02518c55826761941df2986d21d5f98,6fbdd4cf00f4189fe7c0728647ff182d8bf7f4b84def4706f6fe7dbc9dee5f85,512,512,889,0.0033912659,1.0000000000,48.3953094482,161,369,35,30,889,45.719536,18.381456,0.989876,176,43.742420,18.042067,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":176,""bbox_h"":14,""bbox_w"":16,""changed_fraction"":1.0,""delta_e76_p50"":18.042067,""diag"":21.260292,""major"":16,""mean_abs_delta"":43.74242,""minor"":14},""512"":{""area"":889,""bbox_h"":30,""bbox_w"":35,""changed_fraction"":0.989876,""delta_e76_p50"":18.381456,""diag"":46.097722,""major"":35,""mean_abs_delta"":45.719536,""minor"":30}}","{""attempt"":0,""effective_seed"":410809588,""geometry"":{""rotation_deg"":4.9137266602104575,""scale"":1.049876534811369,""translate_x"":11.744070756427384,""translate_y"":-7.867310089932407},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5086,""cavity_shadow_rgb"":[59,53,57],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.3093,""surface"":""left_lead""},""photometric"":{""blur_radius"":0.41092661886320186,""brightness"":0.9721458174117404,""channel_gain_b"":0.9750345979779754,""channel_gain_g"":1.0101149822546087,""channel_gain_r"":0.9759727914450187,""contrast"":1.0162738617532836,""noise_seed"":1886197845,""noise_sigma"":1.3912703254491545,""saturation"":0.962208457267716},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v2-700-lead_breakage-0078,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0078.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0078.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,severe,18103170,1424478826,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,dbb067d1b441dbc6d4c7f39435be26d87b2ccc2b9169944ed999ce409f7092f7,3155fe70a63d1bb7601f0d3b67a07bf8cade328443f7cea651c93a8356cc9ec8,512,512,1404,0.0053558350,1.0000000000,54.7812004089,160,330,37,45,1404,54.702042,20.976353,0.980769,271,53.066422,20.813461,0.992620,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":271,""bbox_h"":20,""bbox_w"":16,""changed_fraction"":0.99262,""delta_e76_p50"":20.813461,""diag"":25.612497,""major"":20,""mean_abs_delta"":53.066422,""minor"":16},""512"":{""area"":1404,""bbox_h"":45,""bbox_w"":37,""changed_fraction"":0.980769,""delta_e76_p50"":20.976353,""diag"":58.258047,""major"":45,""mean_abs_delta"":54.702042,""minor"":37}}","{""attempt"":0,""effective_seed"":1424478826,""geometry"":{""rotation_deg"":-7.058326117586912,""scale"":1.0640702863198173,""translate_x"":-10.071692278647355,""translate_y"":1.8973525098244721},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5438,""cavity_shadow_rgb"":[55,54,52],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.4552,""surface"":""left_lead""},""photometric"":{""blur_radius"":0.24028360980111518,""brightness"":0.9986140633859774,""channel_gain_b"":1.0038333457866722,""channel_gain_g"":0.9913150293074252,""channel_gain_r"":0.997982229029981,""contrast"":1.0022570551436643,""noise_seed"":501282121,""noise_sigma"":1.2372723975015274,""saturation"":1.0054656419323578},""recipe"":[""lead_breakage""],""severity"":""severe""}"
syn-v2-700-lead_breakage-0079,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0079.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0079.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,18103170,1798736776,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,4e29c6e4bc3ebba92b90d8a16aab5909479fee61d13ae607ff6053b860dd9a20,3aaf6e09509d2263e5d4e903d2dd8011ceb3c78158734449555eb44c9c92773d,512,512,711,0.0027122498,1.0000000000,54.8002815247,163,343,33,26,711,52.869671,20.984674,1.000000,130,51.915386,20.917912,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":130,""bbox_h"":10,""bbox_w"":14,""changed_fraction"":1.0,""delta_e76_p50"":20.917912,""diag"":17.204651,""major"":14,""mean_abs_delta"":51.915386,""minor"":10},""512"":{""area"":711,""bbox_h"":26,""bbox_w"":33,""changed_fraction"":1.0,""delta_e76_p50"":20.984674,""diag"":42.011903,""major"":33,""mean_abs_delta"":52.869671,""minor"":26}}","{""attempt"":4,""effective_seed"":1799155692,""geometry"":{""rotation_deg"":-3.070323404259028,""scale"":1.017603796099435,""translate_x"":-2.916717369811135,""translate_y"":6.887651885601372},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5466,""cavity_shadow_rgb"":[48,54,62],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.2724,""surface"":""left_lead""},""photometric"":{""blur_radius"":0.08951917380577723,""brightness"":0.9669513713962933,""channel_gain_b"":0.9717543315974174,""channel_gain_g"":0.9759976015271882,""channel_gain_r"":0.9783888771254543,""contrast"":1.0156914471284477,""noise_seed"":384641994,""noise_sigma"":1.53840331045493,""saturation"":0.9525935531257789},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v2-700-lead_breakage-0080,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0080.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0080.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,mild,18103170,932997507,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,dc9cfc9812d8129b0521c21c7f4d5d40c848de3158acd38402ea1f7a804d3eee,62e0407c843e95d07bc9fdcf1eecad79903cb8ca1544223f61862957ad92d85a,512,512,817,0.0031166077,1.0000000000,39.2835578918,305,355,35,27,817,39.223991,15.184160,1.000000,156,36.912392,14.135915,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":156,""bbox_h"":11,""bbox_w"":16,""changed_fraction"":1.0,""delta_e76_p50"":14.135915,""diag"":19.416488,""major"":16,""mean_abs_delta"":36.912392,""minor"":11},""512"":{""area"":817,""bbox_h"":27,""bbox_w"":35,""changed_fraction"":1.0,""delta_e76_p50"":15.18416,""diag"":44.204072,""major"":35,""mean_abs_delta"":39.223991,""minor"":27}}","{""attempt"":0,""effective_seed"":932997507,""geometry"":{""rotation_deg"":1.7411414460333603,""scale"":1.0163874551423406,""translate_x"":-2.823886411470893,""translate_y"":-4.320005988332146},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5218,""cavity_shadow_rgb"":[58,58,59],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.2819,""surface"":""right_lead""},""photometric"":{""blur_radius"":0.5078456081521225,""brightness"":1.0055412046828547,""channel_gain_b"":0.9897897456226633,""channel_gain_g"":0.9813432166172961,""channel_gain_r"":1.0053100327446385,""contrast"":1.0287695662429681,""noise_seed"":114157683,""noise_sigma"":0.5754648193837004,""saturation"":0.9773012743981089},""recipe"":[""lead_breakage""],""severity"":""mild""}"
syn-v2-700-lead_breakage-0081,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0081.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0081.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,severe,18103170,633133631,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,14b9bb14f9bf13b0fb46dbe637bca8043459a71af0519dc5e19e70fe804bfeca,a10db9d05d24125e60b3cdcfe5f607f6218a3c849f15c8c9cf3aca07436b7498,512,512,1295,0.0049400330,1.0000000000,44.4387321472,154,327,35,47,1295,44.919434,17.038395,0.949035,249,43.564922,17.027481,0.947791,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":249,""bbox_h"":21,""bbox_w"":16,""changed_fraction"":0.947791,""delta_e76_p50"":17.027481,""diag"":26.400758,""major"":21,""mean_abs_delta"":43.564922,""minor"":16},""512"":{""area"":1295,""bbox_h"":47,""bbox_w"":35,""changed_fraction"":0.949035,""delta_e76_p50"":17.038395,""diag"":58.600341,""major"":47,""mean_abs_delta"":44.919434,""minor"":35}}","{""attempt"":0,""effective_seed"":633133631,""geometry"":{""rotation_deg"":-7.3262225055746875,""scale"":0.951777700359201,""translate_x"":4.954314818839919,""translate_y"":-11.44324738996305},""instance_pre_transform"":{""cavity_shadow_opacity"":0.4949,""cavity_shadow_rgb"":[50,52,59],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.5297,""surface"":""left_lead""},""photometric"":{""blur_radius"":0.487739597702035,""brightness"":1.0459305745150798,""channel_gain_b"":0.9753675287005472,""channel_gain_g"":0.9830558343042575,""channel_gain_r"":0.9829843043947334,""contrast"":1.0059653725412299,""noise_seed"":2390444862,""noise_sigma"":0.6458053573828777,""saturation"":0.9816781315728575},""recipe"":[""lead_breakage""],""severity"":""severe""}"
syn-v2-700-lead_breakage-0082,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0082.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0082.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,moderate,18103170,446023298,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,6f37762785bd66d1728a292d3af6679ed894d07cc8d0a6722276faf654f8ef86,2aa2f27da770e781fb11ece0aaa1e851633f19feff851dad55857476455726e0,512,512,1184,0.0045166016,1.0000000000,42.1852455139,280,333,35,38,1184,43.807716,16.348011,0.997466,223,42.736923,16.507748,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":223,""bbox_h"":16,""bbox_w"":15,""changed_fraction"":1.0,""delta_e76_p50"":16.507748,""diag"":21.931712,""major"":16,""mean_abs_delta"":42.736923,""minor"":15},""512"":{""area"":1184,""bbox_h"":38,""bbox_w"":35,""changed_fraction"":0.997466,""delta_e76_p50"":16.348011,""diag"":51.662365,""major"":38,""mean_abs_delta"":43.807716,""minor"":35}}","{""attempt"":0,""effective_seed"":446023298,""geometry"":{""rotation_deg"":-4.071480633014591,""scale"":0.9726537552655907,""translate_x"":9.452129753021776,""translate_y"":7.544755834914845},""instance_pre_transform"":{""cavity_shadow_opacity"":0.5203,""cavity_shadow_rgb"":[56,62,53],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.441,""surface"":""right_lead""},""photometric"":{""blur_radius"":0.20912579901920905,""brightness"":0.9725253004258452,""channel_gain_b"":1.0161300527996733,""channel_gain_g"":1.0298845444768836,""channel_gain_r"":1.0164262387158403,""contrast"":1.0504985835491125,""noise_seed"":3036043621,""noise_sigma"":0.23483850680382412,""saturation"":1.0585730436783976},""recipe"":[""lead_breakage""],""severity"":""moderate""}"
syn-v2-700-lead_breakage-0083,synthetic/v2_700/images/lead_breakage/syn-v2-700-lead_breakage-0083.jpg,synthetic/v2_700/masks/lead_breakage/syn-v2-700-lead_breakage-0083.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,lead_breakage,lead_breakage,severe,18103170,285605606,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,9b5eff6b20695f7b776a0efc4c690cf522d8d654cf0e40a23b14561e7fca22e7,00a834362836c457d44d867d66484c87cd21c5d1d05cd4ef3c8f13153c88292b,512,512,1911,0.0072898865,1.0000000000,41.2049026489,296,325,41,56,1911,43.042213,15.452953,0.983778,360,42.450924,15.400875,0.983333,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":360,""bbox_h"":25,""bbox_w"":17,""changed_fraction"":0.983333,""delta_e76_p50"":15.400875,""diag"":30.232433,""major"":25,""mean_abs_delta"":42.450924,""minor"":17},""512"":{""area"":1911,""bbox_h"":56,""bbox_w"":41,""changed_fraction"":0.983778,""delta_e76_p50"":15.452953,""diag"":69.404611,""major"":56,""mean_abs_delta"":43.042213,""minor"":41}}","{""attempt"":0,""effective_seed"":285605606,""geometry"":{""rotation_deg"":4.984090791208917,""scale"":1.0567666941180491,""translate_x"":8.979569428071457,""translate_y"":-0.8732971024821872},""instance_pre_transform"":{""cavity_shadow_opacity"":0.4908,""cavity_shadow_rgb"":[54,53,57],""recipe_subtype"":""distal_lead_missing_with_cavity_shadow"",""removed_fraction"":0.6037,""surface"":""right_lead""},""photometric"":{""blur_radius"":0.24548383093476042,""brightness"":1.0447330883486086,""channel_gain_b"":1.0081092481495455,""channel_gain_g"":1.0006553341499365,""channel_gain_r"":1.0013866131255478,""contrast"":1.0117201606663406,""noise_seed"":1481667028,""noise_sigma"":1.5516926880922803,""saturation"":0.9573466555728735},""recipe"":[""lead_breakage""],""severity"":""severe""}"
